time,concat_dim,flow_00
1980-01-16 00:00:00,31.96554271089866,40.46673
1980-02-15 00:00:00,31.96554271089866,30.307688
1980-03-16 00:00:00,31.96554271089866,73.840485
1980-04-15 12:00:00,31.96554271089866,183.43619
1980-05-16 00:00:00,31.96554271089866,354.35916
1980-06-15 12:00:00,31.96554271089866,702.1245
1980-07-16 00:00:00,31.96554271089866,715.2729
1980-08-16 00:00:00,31.96554271089866,848.15686
1980-09-15 12:00:00,31.96554271089866,451.4706
1980-10-16 00:00:00,31.96554271089866,171.35715
1980-11-15 12:00:00,31.96554271089866,95.714905
1980-12-16 00:00:00,31.96554271089866,71.88701
1981-01-16 00:00:00,31.96554271089866,51.919365
1981-02-14 12:00:00,31.96554271089866,46.005867
1981-03-16 00:00:00,31.96554271089866,33.217674
1981-04-15 12:00:00,31.96554271089866,257.6669
1981-05-16 00:00:00,31.96554271089866,544.07434
1981-06-15 12:00:00,31.96554271089866,596.63965
1981-07-16 00:00:00,31.96554271089866,572.11755
1981-08-16 00:00:00,31.96554271089866,463.67615
1981-09-15 12:00:00,31.96554271089866,441.34604
1981-10-16 00:00:00,31.96554271089866,129.62975
1981-11-15 12:00:00,31.96554271089866,86.51454
1981-12-16 00:00:00,31.96554271089866,61.756115
1982-01-16 00:00:00,31.96554271089866,45.532837
1982-02-14 12:00:00,31.96554271089866,33.954613
1982-03-16 00:00:00,31.96554271089866,51.385635
1982-04-15 12:00:00,31.96554271089866,133.45683
1982-05-16 00:00:00,31.96554271089866,366.4315
1982-06-15 12:00:00,31.96554271089866,907.8808
1982-07-16 00:00:00,31.96554271089866,740.4849
1982-08-16 00:00:00,31.96554271089866,282.63614
1982-09-15 12:00:00,31.96554271089866,486.83423
1982-10-16 00:00:00,31.96554271089866,111.42779
1982-11-15 12:00:00,31.96554271089866,83.37637
1982-12-16 00:00:00,31.96554271089866,60.792027
1983-01-16 00:00:00,31.96554271089866,44.13757
1983-02-14 12:00:00,31.96554271089866,32.952156
1983-03-16 00:00:00,31.96554271089866,30.60772
1983-04-15 12:00:00,31.96554271089866,176.5473
1983-05-16 00:00:00,31.96554271089866,536.0145
1983-06-15 12:00:00,31.96554271089866,877.07385
1983-07-16 00:00:00,31.96554271089866,754.0259
1983-08-16 00:00:00,31.96554271089866,288.2247
1983-09-15 12:00:00,31.96554271089866,337.1095
1983-10-16 00:00:00,31.96554271089866,251.60611
1983-11-15 12:00:00,31.96554271089866,83.91552
1983-12-16 00:00:00,31.96554271089866,61.97584
1984-01-16 00:00:00,31.96554271089866,45.624977
1984-02-15 00:00:00,31.96554271089866,35.28012
1984-03-16 00:00:00,31.96554271089866,70.0778
1984-04-15 12:00:00,31.96554271089866,142.47679
1984-05-16 00:00:00,31.96554271089866,390.13818
1984-06-15 12:00:00,31.96554271089866,671.07965
1984-07-16 00:00:00,31.96554271089866,851.39056
1984-08-16 00:00:00,31.96554271089866,225.78938
1984-09-15 12:00:00,31.96554271089866,166.66737
1984-10-16 00:00:00,31.96554271089866,131.05669
1984-11-15 12:00:00,31.96554271089866,58.459255
1984-12-16 00:00:00,31.96554271089866,44.39994
1985-01-16 00:00:00,31.96554271089866,31.844114
1985-02-14 12:00:00,31.96554271089866,45.426716
1985-03-16 00:00:00,31.96554271089866,50.821743
1985-04-15 12:00:00,31.96554271089866,149.22025
1985-05-16 00:00:00,31.96554271089866,562.807
1985-06-15 12:00:00,31.96554271089866,941.1406
1985-07-16 00:00:00,31.96554271089866,530.5839
1985-08-16 00:00:00,31.96554271089866,481.93015
1985-09-15 12:00:00,31.96554271089866,590.7445
1985-10-16 00:00:00,31.96554271089866,340.2428
1985-11-15 12:00:00,31.96554271089866,108.801704
1985-12-16 00:00:00,31.96554271089866,80.28484
1986-01-16 00:00:00,31.96554271089866,58.979923
1986-02-14 12:00:00,31.96554271089866,44.03277
1986-03-16 00:00:00,31.96554271089866,62.11131
1986-04-15 12:00:00,31.96554271089866,184.49115
1986-05-16 00:00:00,31.96554271089866,384.78748
1986-06-15 12:00:00,31.96554271089866,352.88446
1986-07-16 00:00:00,31.96554271089866,197.79996
1986-08-16 00:00:00,31.96554271089866,284.8297
1986-09-15 12:00:00,31.96554271089866,413.135
1986-10-16 00:00:00,31.96554271089866,127.5443
1986-11-15 12:00:00,31.96554271089866,57.455727
1986-12-16 00:00:00,31.96554271089866,41.782627
1987-01-16 00:00:00,31.96554271089866,31.047758
1987-02-14 12:00:00,31.96554271089866,23.705738
1987-03-16 00:00:00,31.96554271089866,125.14183
1987-04-15 12:00:00,31.96554271089866,159.78398
1987-05-16 00:00:00,31.96554271089866,416.11572
1987-06-15 12:00:00,31.96554271089866,533.91644
1987-07-16 00:00:00,31.96554271089866,704.3431
1987-08-16 00:00:00,31.96554271089866,485.44855
1987-09-15 12:00:00,31.96554271089866,505.56177
1987-10-16 00:00:00,31.96554271089866,249.81519
1987-11-15 12:00:00,31.96554271089866,93.12422
1987-12-16 00:00:00,31.96554271089866,73.335106
1988-01-16 00:00:00,31.96554271089866,51.810444
1988-02-15 00:00:00,31.96554271089866,38.937557
1988-03-16 00:00:00,31.96554271089866,65.655975
1988-04-15 12:00:00,31.96554271089866,239.55368
1988-05-16 00:00:00,31.96554271089866,430.81448
1988-06-15 12:00:00,31.96554271089866,644.4555
1988-07-16 00:00:00,31.96554271089866,555.16565
1988-08-16 00:00:00,31.96554271089866,337.09875
1988-09-15 12:00:00,31.96554271089866,590.57587
1988-10-16 00:00:00,31.96554271089866,126.01318
1988-11-15 12:00:00,31.96554271089866,78.567795
1988-12-16 00:00:00,31.96554271089866,57.971367
1989-01-16 00:00:00,31.96554271089866,42.609097
1989-02-14 12:00:00,31.96554271089866,31.809235
1989-03-16 00:00:00,31.96554271089866,36.73915
1989-04-15 12:00:00,31.96554271089866,66.158844
1989-05-16 00:00:00,31.96554271089866,670.1325
1989-06-15 12:00:00,31.96554271089866,694.4985
1989-07-16 00:00:00,31.96554271089866,481.14108
1989-08-16 00:00:00,31.96554271089866,474.7858
1989-09-15 12:00:00,31.96554271089866,414.683
1989-10-16 00:00:00,31.96554271089866,209.32933
1989-11-15 12:00:00,31.96554271089866,83.178055
1989-12-16 00:00:00,31.96554271089866,59.93691
1990-01-16 00:00:00,31.96554271089866,52.464714
1990-02-14 12:00:00,31.96554271089866,33.441124
1990-03-16 00:00:00,31.96554271089866,43.60473
1990-04-15 12:00:00,31.96554271089866,213.38188
1990-05-16 00:00:00,31.96554271089866,528.4196
1990-06-15 12:00:00,31.96554271089866,1058.3175
1990-07-16 00:00:00,31.96554271089866,564.3842
1990-08-16 00:00:00,31.96554271089866,347.3898
1990-09-15 12:00:00,31.96554271089866,306.92282
1990-10-16 00:00:00,31.96554271089866,254.3582
1990-11-15 12:00:00,31.96554271089866,83.27121
1990-12-16 00:00:00,31.96554271089866,59.034325
1991-01-16 00:00:00,31.96554271089866,43.437035
1991-02-14 12:00:00,31.96554271089866,51.977486
1991-03-16 00:00:00,31.96554271089866,86.506325
1991-04-15 12:00:00,31.96554271089866,77.17517
1991-05-16 00:00:00,31.96554271089866,630.57404
1991-06-15 12:00:00,31.96554271089866,579.9654
1991-07-16 00:00:00,31.96554271089866,612.1417
1991-08-16 00:00:00,31.96554271089866,556.39124
1991-09-15 12:00:00,31.96554271089866,257.41495
1991-10-16 00:00:00,31.96554271089866,89.56135
1991-11-15 12:00:00,31.96554271089866,66.01559
1991-12-16 00:00:00,31.96554271089866,48.805943
1992-01-16 00:00:00,31.96554271089866,35.926174
