time,concat_dim,flow_00
1980-01-16 00:00:00,12.286769720911082,2219.5732
1980-02-15 00:00:00,12.286769720911082,1504.4022
1980-03-16 00:00:00,12.286769720911082,1576.5424
1980-04-15 12:00:00,12.286769720911082,2324.517
1980-05-16 00:00:00,12.286769720911082,6838.3975
1980-06-15 12:00:00,12.286769720911082,18197.404
1980-07-16 00:00:00,12.286769720911082,26963.467
1980-08-16 00:00:00,12.286769720911082,29748.045
1980-09-15 12:00:00,12.286769720911082,43395.79
1980-10-16 00:00:00,12.286769720911082,19968.006
1980-11-15 12:00:00,12.286769720911082,11555.965
1980-12-16 00:00:00,12.286769720911082,4798.193
1981-01-16 00:00:00,12.286769720911082,3486.575
1981-02-14 12:00:00,12.286769720911082,2445.1833
1981-03-16 00:00:00,12.286769720911082,2045.9438
1981-04-15 12:00:00,12.286769720911082,3203.5305
1981-05-16 00:00:00,12.286769720911082,8952.176
1981-06-15 12:00:00,12.286769720911082,25525.969
1981-07-16 00:00:00,12.286769720911082,34028.03
1981-08-16 00:00:00,12.286769720911082,32718.678
1981-09-15 12:00:00,12.286769720911082,20896.445
1981-10-16 00:00:00,12.286769720911082,19224.0
1981-11-15 12:00:00,12.286769720911082,13607.5205
1981-12-16 00:00:00,12.286769720911082,5692.05
1982-01-16 00:00:00,12.286769720911082,3405.012
1982-02-14 12:00:00,12.286769720911082,2450.261
1982-03-16 00:00:00,12.286769720911082,1951.4227
1982-04-15 12:00:00,12.286769720911082,3141.0195
1982-05-16 00:00:00,12.286769720911082,4661.9395
1982-06-15 12:00:00,12.286769720911082,13281.892
1982-07-16 00:00:00,12.286769720911082,20306.56
1982-08-16 00:00:00,12.286769720911082,28023.197
1982-09-15 12:00:00,12.286769720911082,31220.982
1982-10-16 00:00:00,12.286769720911082,18552.97
1982-11-15 12:00:00,12.286769720911082,7330.446
1982-12-16 00:00:00,12.286769720911082,4444.981
1983-01-16 00:00:00,12.286769720911082,3176.8171
1983-02-14 12:00:00,12.286769720911082,2215.383
1983-03-16 00:00:00,12.286769720911082,2634.5845
1983-04-15 12:00:00,12.286769720911082,2137.246
1983-05-16 00:00:00,12.286769720911082,4846.8833
1983-06-15 12:00:00,12.286769720911082,9455.824
1983-07-16 00:00:00,12.286769720911082,13286.455
1983-08-16 00:00:00,12.286769720911082,29788.992
1983-09-15 12:00:00,12.286769720911082,23769.482
1983-10-16 00:00:00,12.286769720911082,28912.842
1983-11-15 12:00:00,12.286769720911082,12989.625
1983-12-16 00:00:00,12.286769720911082,3996.3086
1984-01-16 00:00:00,12.286769720911082,3498.3438
1984-02-15 00:00:00,12.286769720911082,2153.8037
1984-03-16 00:00:00,12.286769720911082,1534.5286
1984-04-15 12:00:00,12.286769720911082,2655.896
1984-05-16 00:00:00,12.286769720911082,5995.7104
1984-06-15 12:00:00,12.286769720911082,15125.045
1984-07-16 00:00:00,12.286769720911082,24895.709
1984-08-16 00:00:00,12.286769720911082,34366.574
1984-09-15 12:00:00,12.286769720911082,26418.727
1984-10-16 00:00:00,12.286769720911082,21277.982
1984-11-15 12:00:00,12.286769720911082,8441.365
1984-12-16 00:00:00,12.286769720911082,4241.2485
1985-01-16 00:00:00,12.286769720911082,2938.246
1985-02-14 12:00:00,12.286769720911082,2465.7717
1985-03-16 00:00:00,12.286769720911082,2055.6277
1985-04-15 12:00:00,12.286769720911082,3053.5176
1985-05-16 00:00:00,12.286769720911082,5828.9536
1985-06-15 12:00:00,12.286769720911082,18640.271
1985-07-16 00:00:00,12.286769720911082,19870.293
1985-08-16 00:00:00,12.286769720911082,25791.348
1985-09-15 12:00:00,12.286769720911082,30211.396
1985-10-16 00:00:00,12.286769720911082,13721.025
1985-11-15 12:00:00,12.286769720911082,9558.777
1985-12-16 00:00:00,12.286769720911082,5061.3296
1986-01-16 00:00:00,12.286769720911082,2560.6863
1986-02-14 12:00:00,12.286769720911082,1723.7437
1986-03-16 00:00:00,12.286769720911082,1263.1748
1986-04-15 12:00:00,12.286769720911082,2435.419
1986-05-16 00:00:00,12.286769720911082,11296.754
1986-06-15 12:00:00,12.286769720911082,16378.39
1986-07-16 00:00:00,12.286769720911082,22612.424
1986-08-16 00:00:00,12.286769720911082,35527.22
1986-09-15 12:00:00,12.286769720911082,27076.838
1986-10-16 00:00:00,12.286769720911082,17611.393
1986-11-15 12:00:00,12.286769720911082,8517.635
1986-12-16 00:00:00,12.286769720911082,5407.421
1987-01-16 00:00:00,12.286769720911082,3000.826
1987-02-14 12:00:00,12.286769720911082,2158.9802
1987-03-16 00:00:00,12.286769720911082,1829.9913
1987-04-15 12:00:00,12.286769720911082,2449.8328
1987-05-16 00:00:00,12.286769720911082,3297.7876
1987-06-15 12:00:00,12.286769720911082,11238.179
1987-07-16 00:00:00,12.286769720911082,17813.977
1987-08-16 00:00:00,12.286769720911082,30553.367
1987-09-15 12:00:00,12.286769720911082,29670.395
1987-10-16 00:00:00,12.286769720911082,14197.993
1987-11-15 12:00:00,12.286769720911082,8388.3955
1987-12-16 00:00:00,12.286769720911082,3920.9128
1988-01-16 00:00:00,12.286769720911082,2468.0928
1988-02-15 00:00:00,12.286769720911082,1778.5381
1988-03-16 00:00:00,12.286769720911082,1817.086
1988-04-15 12:00:00,12.286769720911082,2305.0771
1988-05-16 00:00:00,12.286769720911082,7760.308
1988-06-15 12:00:00,12.286769720911082,15598.172
1988-07-16 00:00:00,12.286769720911082,14078.269
1988-08-16 00:00:00,12.286769720911082,22013.523
1988-09-15 12:00:00,12.286769720911082,17715.53
1988-10-16 00:00:00,12.286769720911082,23537.768
